route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
1,246084024608405,246084024608405+1209016+0,Poughkeepsie,883,0,,12,0,0
1,246084024608405,246084024608405+1209181+0,Grand Central,886,1,,1,0,0
1,246084024608405,246084024608405+1209245+0,Poughkeepsie,887,0,,12,0,0
1,246084024608405,246084024608405+1209282+0,Grand Central,890,1,,1,0,0
1,246084024608405,246084024608405+1209299+0,Grand Central,892,1,,1,0,0
1,246084024608405,246084024608405+1210642+0,Croton-Harmon,793,0,,12,0,0
1,246084024608405,246084024608405+1211027+0,Poughkeepsie,891,0,,12,0,0
1,246084024608405,246084024608405+1211036+0,Poughkeepsie,895,0,,12,0,0
1,246084024608405,246084024608405+1211140+0,Poughkeepsie,897,0,,12,1,0
1,246084124608416,246084124608416+1208684+0,Croton-Harmon,8741,0,,12,0,0
1,246084124608416,246084124608416+1208712+0,Croton-Harmon,8745,0,,12,0,0
1,246084124608416,246084124608416+1208770+0,Grand Central,8754,1,,1,0,0
1,246084124608416,246084124608416+1208897+0,Grand Central,8798,1,,1,0,0
1,246084124608416,246084124608416+1209269+0,Poughkeepsie,8897,0,,12,0,0
1,246084124608416,246084124608416+1210721+0,Grand Central,8742,1,,1,0,0
1,246084124608416,246084124608416+1210742+0,Croton-Harmon,8749,0,,12,0,0
1,246084124608416,246084124608416+1210759+0,Croton-Harmon,8753,0,,12,0,0
1,246084124609116,246084124609116+1208788+0,Croton-Harmon,8757,0,,12,0,0
1,246084124609116,246084124609116+1208799+0,Grand Central,8758,1,,1,0,0
1,246084124609116,246084124609116+1208832+0,Grand Central,8762,1,,1,0,0
1,246084124609116,246084124609116+1208848+0,Croton-Harmon,8765,0,,12,0,0
1,246084124609116,246084124609116+1208852+0,Grand Central,8766,1,,1,0,0
1,246084124609116,246084124609116+1208864+0,Croton-Harmon,8769,0,,12,0,0
1,246084124609116,246084124609116+1209221+0,Grand Central,8864,1,,1,0,0
1,246084124609116,246084124609116+1209226+0,Poughkeepsie,8867,0,,12,0,0
1,246084124609116,246084124609116+1209240+0,Grand Central,8868,1,,1,0,0
1,246084124609116,246084124609116+1209251+0,Poughkeepsie,8871,0,,12,0,0
1,246084124609116,246084124609116+1209263+0,Grand Central,8872,1,,1,0,0
1,246084124609116,246084124609116+1210771+0,Croton-Harmon,8761,0,,12,0,0
1,246084124609116,246084124609116+1210921+0,Grand Central,8846,1,,1,0,0
1,246084124609116,246084124609116+1210992+0,Poughkeepsie,8859,0,,12,0,0
1,246084124609116,246084124609116+1211015+0,Poughkeepsie,8863,0,,12,0,0
1,246084124609116,246084124609116+1211502+0,Grand Central,8844,1,,1,0,0
1,246084124609116,246084124609116+1211519+0,Grand Central,8848,1,,1,0,0
1,246084124609116,246084124609116+1211534+0,Grand Central,8852,1,,1,0,0
1,246084124609116,246084124609116+1211550+0,Grand Central,8856,1,,1,0,0
1,246084124609116,246084124609116+1211567+0,Grand Central,8860,1,,1,0,0
1,246084224608497,246084224608497+1208568+0,Grand Central,8718,1,,1,0,0
1,246084224608497,246084224608497+1208582+0,Grand Central,8722,1,,1,0,0
1,246084224608497,246084224608497+1208637+0,Croton-Harmon,8733,0,,12,0,0
1,246084224608497,246084224608497+1208644+0,Grand Central,8734,1,,1,0,0
1,246084224608497,246084224608497+1208687+0,Croton-Harmon,8741,0,,12,0,0
1,246084224608497,246084224608497+1208715+0,Croton-Harmon,8745,0,,12,0,0
1,246084224608497,246084224608497+1208773+0,Grand Central,8754,1,,1,0,0
1,246084224608497,246084224608497+1208993+0,Grand Central,8826,1,,1,0,0
1,246084224608497,246084224608497+1209053+0,Poughkeepsie,8839,0,,12,0,0
1,246084224608497,246084224608497+1209069+0,Poughkeepsie,8843,0,,12,0,0
1,246084224608497,246084224608497+1210678+0,Croton-Harmon,8725,0,,12,0,0
1,246084224608497,246084224608497+1210684+0,Grand Central,8726,1,,1,0,0
1,246084224608497,246084224608497+1210692+0,Croton-Harmon,8729,0,,12,0,0
1,246084224608497,246084224608497+1210699+0,Grand Central,8730,1,,1,0,0
1,246084224608497,246084224608497+1210709+0,Croton-Harmon,8737,0,,12,0,0
1,246084224608497,246084224608497+1210717+0,Grand Central,8738,1,,1,0,0
1,246084224608497,246084224608497+1210724+0,Grand Central,8742,1,,1,0,0
1,246084224608497,246084224608497+1210745+0,Croton-Harmon,8749,0,,12,0,0
1,246084224608497,246084224608497+1210762+0,Croton-Harmon,8753,0,,12,0,0
1,246084224608497,246084224608497+1210819+0,Grand Central,8820,1,,1,0,0
1,246084224608497,246084224608497+1210827+0,Poughkeepsie,8823,0,,12,0,0
1,246084224608497,246084224608497+1210833+0,Grand Central,8824,1,,1,0,0
1,246084224608497,246084224608497+1210851+0,Grand Central,8828,1,,1,0,0
1,246084224608497,246084224608497+1210867+0,Grand Central,8832,1,,1,0,0
1,246084224608497,246084224608497+1210874+0,Poughkeepsie,8835,0,,12,0,0
1,246084224608497,246084224608497+1210917+0,Poughkeepsie,8845,0,,12,0,0
1,246084224608497,246084224608497+1210935+0,Poughkeepsie,8847,0,,12,0,0
1,246084224608497,246084224608497+1210958+0,Poughkeepsie,8849,0,,12,0,0
1,246084224608497,246084224608497+1211475+0,Poughkeepsie,8819,0,,12,0,0
1,246084224608497,246084224608497+1211485+0,Poughkeepsie,8827,0,,12,0,0
1,246084224609127,246084224609127+1208896+0,Grand Central,8798,1,,1,0,0
1,246084224609127,246084224609127+1209268+0,Poughkeepsie,8897,0,,12,0,0
3,246084324608431,246084324608431+1205019+0,Grand Central,1399,1,,5,0,0
1,246084324608431,246084324608431+1208281+0,Grand Central,798,1,,1,0,0
1,246084324608431,246084324608431+1211133+0,Poughkeepsie,897,0,,12,0,0
3,246084324608451,246084324608451+1204619+1,Harrison,1264,0,,16,1,1
3,246084324608451,246084324608451+1204757+0,Stamford,1330,0,,16,1,0
3,246084324608451,246084324608451+1204799+0,Stamford,1340,0,,16,1,0
3,246084324608451,246084324608451+1204846+1,Stamford,1358,0,,16,1,1
3,246084324608451,246084324608451+1204857+1,Stamford,1360,0,,16,1,1
3,246084324608451,246084324608451+1204870+1,Old Greenwich,1362,0,,16,1,1
3,246084324608451,246084324608451+1204893+0,Grand Central,1369,1,,5,1,0
3,246084324608451,246084324608451+1204911+1,Stamford,1374,0,,16,1,1
3,246084324608451,246084324608451+1204943+0,Stamford,1384,0,,16,1,0
3,246084324608451,246084324608451+1204952+0,Stamford,1386,0,,16,1,0
3,246084324608451,246084324608451+1204964+0,Stamford,1388,0,,16,1,0
3,246084324608451,246084324608451+1204971+0,Grand Central,1389,1,,5,1,0
3,246084324608451,246084324608451+1204987+0,Stamford,1392,0,,16,1,0
3,246084324608451,246084324608451+1205003+0,Grand Central,1395,1,,5,1,0
3,246084324608451,246084324608451+1205083+1,Bridgeport,1456,0,,16,1,1
3,246084324608451,246084324608451+1205322+1,New Haven,1562,0,,16,1,1
3,246084324608451,246084324608451+1205397+0,New Haven,1582,0,,16,1,0
2,246084324608451,246084324608451+1206344+1,Mt Vernon West,367,0,,14,1,1
1,246084324608451,246084324608451+1206419+1,Greystone,469,0,,12,1,1
2,246084324608451,246084324608451+1206762+1,North White Plains,567,0,,14,1,1
2,246084324608451,246084324608451+1207763+0,Southeast,687,0,,14,1,0
1,246084324608451,246084324608451+1207887+1,Yankees-E 153 St,7111,0,,13,1,1
1,246084324608451,246084324608451+1207951+0,Croton-Harmon,717,0,,12,1,0
1,246084324608451,246084324608451+1207959+0,Croton-Harmon,719,0,,12,1,0
1,246084324608451,246084324608451+1208000+1,Grand Central,734,1,,1,1,1
1,246084324608451,246084324608451+1208035+1,Croton-Harmon,745,0,,12,1,1
1,246084324608451,246084324608451+1208096+0,Grand Central,760,1,,1,1,0
1,246084324608451,246084324608451+1208111+0,Grand Central,764,1,,1,1,0
1,246084324608451,246084324608451+1208129+0,Grand Central,768,1,,1,1,0
1,246084324608451,246084324608451+1208188+0,Grand Central,780,1,,1,1,0
1,246084324608451,246084324608451+1208213+0,Croton-Harmon,785,0,,12,1,0
1,246084324608451,246084324608451+1208233+0,Croton-Harmon,789,0,,12,1,0
1,246084324608451,246084324608451+1208242+0,Grand Central,790,1,,1,1,0
1,246084324608451,246084324608451+1208355+0,Poughkeepsie,825,0,,12,1,0
1,246084324608451,246084324608451+1208360+0,Poughkeepsie,829,0,,12,1,0
1,246084324608451,246084324608451+1208379+1,Grand Central,834,1,,1,1,1
1,246084324608451,246084324608451+1208408+0,Poughkeepsie,841,0,,12,1,0
1,246084324608451,246084324608451+1208419+1,Poughkeepsie,843,0,,12,1,1
1,246084324608451,246084324608451+1208430+0,Grand Central,846,1,,1,1,0
1,246084324608451,246084324608451+1208436+1,Poughkeepsie,847,0,,12,1,1
1,246084324608451,246084324608451+1208442+1,Poughkeepsie,849,0,,12,1,1
1,246084324608451,246084324608451+1208448+0,Grand Central,850,1,,1,1,0
1,246084324608451,246084324608451+1208454+1,Beacon,851,0,,12,1,1
1,246084324608451,246084324608451+1208465+0,Grand Central,854,1,,1,1,0
1,246084324608451,246084324608451+1208475+1,Poughkeepsie,857,0,,12,1,1
1,246084324608451,246084324608451+1208481+0,Grand Central,858,1,,1,1,0
1,246084324608451,246084324608451+1208499+0,Grand Central,866,1,,1,1,0
1,246084324608451,246084324608451+1208511+0,Grand Central,870,1,,1,1,0
1,246084324608451,246084324608451+1208673+0,Grand Central,874,1,,1,1,0
1,246084324608451,246084324608451+1208812+0,Grand Central,876,1,,1,1,0
1,246084324608451,246084324608451+1208886+0,Grand Central,878,1,,1,1,0
1,246084324608451,246084324608451+1208909+0,Grand Central,880,1,,1,1,0
1,246084324608451,246084324608451+1208959+0,Grand Central,882,1,,1,1,0
1,246084324608451,246084324608451+1209015+0,Poughkeepsie,883,0,,12,1,0
1,246084324608451,246084324608451+1209180+0,Grand Central,886,1,,1,1,0
1,246084324608451,246084324608451+1209244+0,Poughkeepsie,887,0,,12,1,0
1,246084324608451,246084324608451+1209281+0,Grand Central,890,1,,1,1,0
1,246084324608451,246084324608451+1209298+0,Grand Central,892,1,,1,1,0
1,246084324608451,246084324608451+1210232+1,Yankees-E 153 St,7113,0,,13,1,1
1,246084324608451,246084324608451+1210237+1,Yankees-E 153 St,7115,0,,13,1,1
1,246084324608451,246084324608451+1210241+0,Grand Central,7116,1,,2,1,0
1,246084324608451,246084324608451+1210244+0,Grand Central,7118,1,,2,1,0
1,246084324608451,246084324608451+1210247+0,Grand Central,7120,1,,2,1,0
1,246084324608451,246084324608451+1210251+0,Grand Central,7122,1,,2,1,0
3,246084324608451,246084324608451+1210290+0,Yankees-E 153 St,7501,1,,6,1,0
3,246084324608451,246084324608451+1210299+0,New Haven,7510,0,,17,1,0
1,246084324608451,246084324608451+1210330+0,Grand Central,7772,1,,2,1,0
1,246084324608451,246084324608451+1210332+0,Grand Central,7774,1,,2,1,0
1,246084324608451,246084324608451+1210337+0,Poughkeepsie,7811,0,,13,1,0
1,246084324608451,246084324608451+1210641+0,Croton-Harmon,793,0,,12,1,0
1,246084324608451,246084324608451+1211026+0,Poughkeepsie,891,0,,12,1,0
1,246084324608451,246084324608451+1211035+0,Poughkeepsie,895,0,,12,1,0
2,246084324608451,246084324608451+1211084+1,North White Plains,565,0,,14,1,1
2,246084324608451,246084324608451+1211090+0,North White Plains,587,0,,14,1,0
2,246084324608451,246084324608451+1211095+1,Southeast,659,0,,14,1,1
2,246084324608451,246084324608451+1211101+1,Mt Kisco,661,0,,14,1,1
1,246084324608451,246084324608451+1211106+1,Croton-Harmon,765,0,,12,1,1
1,246084324608451,246084324608451+1211112+1,Croton-Harmon,769,0,,12,1,1
1,246084324608451,246084324608451+1211118+0,Croton-Harmon,7713,0,,13,1,0
1,246084324608451,246084324608451+1211122+0,Grand Central,774,1,,1,1,0
1,246084324608451,246084324608451+1211128+0,Croton-Harmon,787,0,,12,1,0
3,246084324608452,246084324608452+1204619+1,Harrison,1264,0,,16,1,1
3,246084324608452,246084324608452+1204757+0,Stamford,1330,0,,16,1,0
3,246084324608452,246084324608452+1204799+0,Stamford,1340,0,,16,1,0
3,246084324608452,246084324608452+1204846+1,Stamford,1358,0,,16,1,1
3,246084324608452,246084324608452+1204857+1,Stamford,1360,0,,16,1,1
3,246084324608452,246084324608452+1204870+1,Old Greenwich,1362,0,,16,1,1
3,246084324608452,246084324608452+1204893+0,Grand Central,1369,1,,5,1,0
3,246084324608452,246084324608452+1204911+1,Stamford,1374,0,,16,1,1
3,246084324608452,246084324608452+1204943+0,Stamford,1384,0,,16,1,0
3,246084324608452,246084324608452+1204952+0,Stamford,1386,0,,16,1,0
3,246084324608452,246084324608452+1204964+0,Stamford,1388,0,,16,1,0
3,246084324608452,246084324608452+1204971+0,Grand Central,1389,1,,5,1,0
3,246084324608452,246084324608452+1204987+0,Stamford,1392,0,,16,1,0
3,246084324608452,246084324608452+1205003+0,Grand Central,1395,1,,5,1,0
3,246084324608452,246084324608452+1205083+1,Bridgeport,1456,0,,16,1,1
3,246084324608452,246084324608452+1205322+1,New Haven,1562,0,,16,1,1
3,246084324608452,246084324608452+1205397+0,New Haven,1582,0,,16,1,0
2,246084324608452,246084324608452+1206344+1,Mt Vernon West,367,0,,14,1,1
1,246084324608452,246084324608452+1206419+1,Greystone,469,0,,12,1,1
2,246084324608452,246084324608452+1206762+1,North White Plains,567,0,,14,1,1
2,246084324608452,246084324608452+1207763+0,Southeast,687,0,,14,1,0
1,246084324608452,246084324608452+1207887+1,Yankees-E 153 St,7111,0,,13,1,1
1,246084324608452,246084324608452+1207951+0,Croton-Harmon,717,0,,12,1,0
1,246084324608452,246084324608452+1207959+0,Croton-Harmon,719,0,,12,1,0
1,246084324608452,246084324608452+1208000+1,Grand Central,734,1,,1,1,1
1,246084324608452,246084324608452+1208035+1,Croton-Harmon,745,0,,12,1,1
1,246084324608452,246084324608452+1208096+0,Grand Central,760,1,,1,1,0
1,246084324608452,246084324608452+1208111+0,Grand Central,764,1,,1,1,0
1,246084324608452,246084324608452+1208129+0,Grand Central,768,1,,1,1,0
1,246084324608452,246084324608452+1208188+0,Grand Central,780,1,,1,1,0
1,246084324608452,246084324608452+1208213+0,Croton-Harmon,785,0,,12,1,0
1,246084324608452,246084324608452+1208233+0,Croton-Harmon,789,0,,12,1,0
1,246084324608452,246084324608452+1208242+0,Grand Central,790,1,,1,1,0
1,246084324608452,246084324608452+1208355+0,Poughkeepsie,825,0,,12,1,0
1,246084324608452,246084324608452+1208360+0,Poughkeepsie,829,0,,12,1,0
1,246084324608452,246084324608452+1208379+1,Grand Central,834,1,,1,1,1
1,246084324608452,246084324608452+1208408+0,Poughkeepsie,841,0,,12,1,0
1,246084324608452,246084324608452+1208419+1,Poughkeepsie,843,0,,12,1,1
1,246084324608452,246084324608452+1208430+0,Grand Central,846,1,,1,1,0
1,246084324608452,246084324608452+1208436+1,Poughkeepsie,847,0,,12,1,1
1,246084324608452,246084324608452+1208442+1,Poughkeepsie,849,0,,12,1,1
1,246084324608452,246084324608452+1208448+0,Grand Central,850,1,,1,1,0
1,246084324608452,246084324608452+1208454+1,Beacon,851,0,,12,1,1
1,246084324608452,246084324608452+1208465+0,Grand Central,854,1,,1,1,0
1,246084324608452,246084324608452+1208475+1,Poughkeepsie,857,0,,12,1,1
1,246084324608452,246084324608452+1208481+0,Grand Central,858,1,,1,1,0
1,246084324608452,246084324608452+1208499+0,Grand Central,866,1,,1,1,0
1,246084324608452,246084324608452+1208511+0,Grand Central,870,1,,1,1,0
1,246084324608452,246084324608452+1208673+0,Grand Central,874,1,,1,1,0
1,246084324608452,246084324608452+1208812+0,Grand Central,876,1,,1,1,0
1,246084324608452,246084324608452+1208886+0,Grand Central,878,1,,1,1,0
1,246084324608452,246084324608452+1208909+0,Grand Central,880,1,,1,1,0
1,246084324608452,246084324608452+1208959+0,Grand Central,882,1,,1,1,0
1,246084324608452,246084324608452+1209015+0,Poughkeepsie,883,0,,12,1,0
1,246084324608452,246084324608452+1209180+0,Grand Central,886,1,,1,1,0
1,246084324608452,246084324608452+1209244+0,Poughkeepsie,887,0,,12,1,0
1,246084324608452,246084324608452+1209281+0,Grand Central,890,1,,1,1,0
1,246084324608452,246084324608452+1209298+0,Grand Central,892,1,,1,1,0
1,246084324608452,246084324608452+1210232+1,Yankees-E 153 St,7113,0,,13,1,1
1,246084324608452,246084324608452+1210237+1,Yankees-E 153 St,7115,0,,13,1,1
1,246084324608452,246084324608452+1210241+0,Grand Central,7116,1,,2,1,0
1,246084324608452,246084324608452+1210244+0,Grand Central,7118,1,,2,1,0
1,246084324608452,246084324608452+1210247+0,Grand Central,7120,1,,2,1,0
1,246084324608452,246084324608452+1210251+0,Grand Central,7122,1,,2,1,0
3,246084324608452,246084324608452+1210290+0,Yankees-E 153 St,7501,1,,6,1,0
3,246084324608452,246084324608452+1210299+0,New Haven,7510,0,,17,1,0
1,246084324608452,246084324608452+1210330+0,Grand Central,7772,1,,2,1,0
1,246084324608452,246084324608452+1210332+0,Grand Central,7774,1,,2,1,0
1,246084324608452,246084324608452+1210337+0,Poughkeepsie,7811,0,,13,1,0
1,246084324608452,246084324608452+1210641+0,Croton-Harmon,793,0,,12,1,0
1,246084324608452,246084324608452+1211026+0,Poughkeepsie,891,0,,12,1,0
1,246084324608452,246084324608452+1211035+0,Poughkeepsie,895,0,,12,1,0
2,246084324608452,246084324608452+1211084+1,North White Plains,565,0,,14,1,1
2,246084324608452,246084324608452+1211090+0,North White Plains,587,0,,14,1,0
2,246084324608452,246084324608452+1211095+1,Southeast,659,0,,14,1,1
2,246084324608452,246084324608452+1211101+1,Mt Kisco,661,0,,14,1,1
1,246084324608452,246084324608452+1211106+1,Croton-Harmon,765,0,,12,1,1
1,246084324608452,246084324608452+1211112+1,Croton-Harmon,769,0,,12,1,1
1,246084324608452,246084324608452+1211118+0,Croton-Harmon,7713,0,,13,1,0
1,246084324608452,246084324608452+1211122+0,Grand Central,774,1,,1,1,0
1,246084324608452,246084324608452+1211128+0,Croton-Harmon,787,0,,12,1,0
3,246084324608453,246084324608453+1204619+1,Harrison,1264,0,,16,1,1
3,246084324608453,246084324608453+1204757+0,Stamford,1330,0,,16,1,0
3,246084324608453,246084324608453+1204799+0,Stamford,1340,0,,16,1,0
3,246084324608453,246084324608453+1204846+1,Stamford,1358,0,,16,1,1
3,246084324608453,246084324608453+1204857+1,Stamford,1360,0,,16,1,1
3,246084324608453,246084324608453+1204870+1,Old Greenwich,1362,0,,16,1,1
3,246084324608453,246084324608453+1204893+0,Grand Central,1369,1,,5,1,0
3,246084324608453,246084324608453+1204911+1,Stamford,1374,0,,16,1,1
3,246084324608453,246084324608453+1204943+0,Stamford,1384,0,,16,1,0
3,246084324608453,246084324608453+1204952+0,Stamford,1386,0,,16,1,0
3,246084324608453,246084324608453+1204964+0,Stamford,1388,0,,16,1,0
3,246084324608453,246084324608453+1204971+0,Grand Central,1389,1,,5,1,0
3,246084324608453,246084324608453+1204987+0,Stamford,1392,0,,16,1,0
3,246084324608453,246084324608453+1205003+0,Grand Central,1395,1,,5,1,0
3,246084324608453,246084324608453+1205083+1,Bridgeport,1456,0,,16,1,1
3,246084324608453,246084324608453+1205322+1,New Haven,1562,0,,16,1,1
3,246084324608453,246084324608453+1205397+0,New Haven,1582,0,,16,1,0
2,246084324608453,246084324608453+1206344+1,Mt Vernon West,367,0,,14,1,1
1,246084324608453,246084324608453+1206419+1,Greystone,469,0,,12,1,1
2,246084324608453,246084324608453+1206762+1,North White Plains,567,0,,14,1,1
2,246084324608453,246084324608453+1207763+0,Southeast,687,0,,14,1,0
1,246084324608453,246084324608453+1207887+1,Yankees-E 153 St,7111,0,,13,1,1
1,246084324608453,246084324608453+1207951+0,Croton-Harmon,717,0,,12,1,0
1,246084324608453,246084324608453+1207959+0,Croton-Harmon,719,0,,12,1,0
1,246084324608453,246084324608453+1208000+1,Grand Central,734,1,,1,1,1
1,246084324608453,246084324608453+1208035+1,Croton-Harmon,745,0,,12,1,1
1,246084324608453,246084324608453+1208096+0,Grand Central,760,1,,1,1,0
1,246084324608453,246084324608453+1208111+0,Grand Central,764,1,,1,1,0
1,246084324608453,246084324608453+1208129+0,Grand Central,768,1,,1,1,0
1,246084324608453,246084324608453+1208188+0,Grand Central,780,1,,1,1,0
1,246084324608453,246084324608453+1208213+0,Croton-Harmon,785,0,,12,1,0
1,246084324608453,246084324608453+1208233+0,Croton-Harmon,789,0,,12,1,0
1,246084324608453,246084324608453+1208242+0,Grand Central,790,1,,1,1,0
1,246084324608453,246084324608453+1208355+0,Poughkeepsie,825,0,,12,1,0
1,246084324608453,246084324608453+1208360+0,Poughkeepsie,829,0,,12,1,0
1,246084324608453,246084324608453+1208379+1,Grand Central,834,1,,1,1,1
1,246084324608453,246084324608453+1208408+0,Poughkeepsie,841,0,,12,1,0
1,246084324608453,246084324608453+1208419+1,Poughkeepsie,843,0,,12,1,1
1,246084324608453,246084324608453+1208430+0,Grand Central,846,1,,1,1,0
1,246084324608453,246084324608453+1208436+1,Poughkeepsie,847,0,,12,1,1
1,246084324608453,246084324608453+1208442+1,Poughkeepsie,849,0,,12,1,1
1,246084324608453,246084324608453+1208448+0,Grand Central,850,1,,1,1,0
1,246084324608453,246084324608453+1208454+1,Beacon,851,0,,12,1,1
1,246084324608453,246084324608453+1208465+0,Grand Central,854,1,,1,1,0
1,246084324608453,246084324608453+1208475+1,Poughkeepsie,857,0,,12,1,1
1,246084324608453,246084324608453+1208481+0,Grand Central,858,1,,1,1,0
1,246084324608453,246084324608453+1208499+0,Grand Central,866,1,,1,1,0
1,246084324608453,246084324608453+1208511+0,Grand Central,870,1,,1,1,0
1,246084324608453,246084324608453+1208673+0,Grand Central,874,1,,1,1,0
1,246084324608453,246084324608453+1208812+0,Grand Central,876,1,,1,1,0
1,246084324608453,246084324608453+1208886+0,Grand Central,878,1,,1,1,0
1,246084324608453,246084324608453+1208909+0,Grand Central,880,1,,1,1,0
1,246084324608453,246084324608453+1208959+0,Grand Central,882,1,,1,1,0
1,246084324608453,246084324608453+1209015+0,Poughkeepsie,883,0,,12,1,0
1,246084324608453,246084324608453+1209180+0,Grand Central,886,1,,1,1,0
1,246084324608453,246084324608453+1209244+0,Poughkeepsie,887,0,,12,1,0
1,246084324608453,246084324608453+1209281+0,Grand Central,890,1,,1,1,0
1,246084324608453,246084324608453+1209298+0,Grand Central,892,1,,1,1,0
1,246084324608453,246084324608453+1210232+1,Yankees-E 153 St,7113,0,,13,1,1
1,246084324608453,246084324608453+1210237+1,Yankees-E 153 St,7115,0,,13,1,1
1,246084324608453,246084324608453+1210241+0,Grand Central,7116,1,,2,1,0
1,246084324608453,246084324608453+1210244+0,Grand Central,7118,1,,2,1,0
1,246084324608453,246084324608453+1210247+0,Grand Central,7120,1,,2,1,0
1,246084324608453,246084324608453+1210251+0,Grand Central,7122,1,,2,1,0
3,246084324608453,246084324608453+1210290+0,Yankees-E 153 St,7501,1,,6,1,0
3,246084324608453,246084324608453+1210299+0,New Haven,7510,0,,17,1,0
1,246084324608453,246084324608453+1210330+0,Grand Central,7772,1,,2,1,0
1,246084324608453,246084324608453+1210332+0,Grand Central,7774,1,,2,1,0
1,246084324608453,246084324608453+1210337+0,Poughkeepsie,7811,0,,13,1,0
1,246084324608453,246084324608453+1210641+0,Croton-Harmon,793,0,,12,1,0
1,246084324608453,246084324608453+1211026+0,Poughkeepsie,891,0,,12,1,0
1,246084324608453,246084324608453+1211035+0,Poughkeepsie,895,0,,12,1,0
2,246084324608453,246084324608453+1211084+1,North White Plains,565,0,,14,1,1
2,246084324608453,246084324608453+1211090+0,North White Plains,587,0,,14,1,0
2,246084324608453,246084324608453+1211095+1,Southeast,659,0,,14,1,1
2,246084324608453,246084324608453+1211101+1,Mt Kisco,661,0,,14,1,1
1,246084324608453,246084324608453+1211106+1,Croton-Harmon,765,0,,12,1,1
1,246084324608453,246084324608453+1211112+1,Croton-Harmon,769,0,,12,1,1
1,246084324608453,246084324608453+1211118+0,Croton-Harmon,7713,0,,13,1,0
1,246084324608453,246084324608453+1211122+0,Grand Central,774,1,,1,1,0
1,246084324608453,246084324608453+1211128+0,Croton-Harmon,787,0,,12,1,0
1,246084324608471,246084324608471+1208054+1,Croton-Harmon,749,0,,12,1,1
1,246084324608471,246084324608471+1208351+0,Poughkeepsie,821,0,,12,1,0
3,246084324608471,246084324608471+1210283+0,Stamford,7306,0,,17,1,0
3,246084324608471,246084324608471+1210298+0,New Haven,7506,0,,17,1,0
2,246084324608471,246084324608471+1210309+0,Yankees-E 153 St,7600,1,,4,1,0
2,246084324608471,246084324608471+1210313+0,Southeast,7607,0,,15,1,0
1,246084324608472,246084324608472+1208054+1,Croton-Harmon,749,0,,12,1,1
1,246084324608472,246084324608472+1208351+0,Poughkeepsie,821,0,,12,1,0
3,246084324608472,246084324608472+1210283+0,Stamford,7306,0,,17,1,0
3,246084324608472,246084324608472+1210298+0,New Haven,7506,0,,17,1,0
2,246084324608472,246084324608472+1210309+0,Yankees-E 153 St,7600,1,,4,1,0
2,246084324608472,246084324608472+1210313+0,Southeast,7607,0,,15,1,0
1,246084324608473,246084324608473+1208054+1,Croton-Harmon,749,0,,12,1,1
1,246084324608473,246084324608473+1208351+0,Poughkeepsie,821,0,,12,1,0
3,246084324608473,246084324608473+1210283+0,Stamford,7306,0,,17,1,0
3,246084324608473,246084324608473+1210298+0,New Haven,7506,0,,17,1,0
2,246084324608473,246084324608473+1210309+0,Yankees-E 153 St,7600,1,,4,1,0
2,246084324608473,246084324608473+1210313+0,Southeast,7607,0,,15,1,0
1,246084324608475,246084324608475+1208054+1,Croton-Harmon,749,0,,12,1,1
1,246084324608475,246084324608475+1208351+0,Poughkeepsie,821,0,,12,1,0
3,246084324608475,246084324608475+1210283+0,Stamford,7306,0,,17,1,0
3,246084324608475,246084324608475+1210298+0,New Haven,7506,0,,17,1,0
2,246084324608475,246084324608475+1210309+0,Yankees-E 153 St,7600,1,,4,1,0
2,246084324608475,246084324608475+1210313+0,Southeast,7607,0,,15,1,0
3,246084424608452,246084424608452+1205016+0,Grand Central,1399,1,,5,1,0
2,246084424608452,246084424608452+1206895+0,North White Plains,599,0,,14,1,0
3,246084424608453,246084424608453+1205016+0,Grand Central,1399,1,,5,1,0
2,246084424608453,246084424608453+1206895+0,North White Plains,599,0,,14,1,0
1,246084424608462,246084424608462+1208282+0,Grand Central,798,1,,1,1,0
1,246084424608462,246084424608462+1211134+0,Poughkeepsie,897,0,,12,1,0
1,246084424608463,246084424608463+1208282+0,Grand Central,798,1,,1,1,0
1,246084424608463,246084424608463+1211134+0,Poughkeepsie,897,0,,12,1,0
1,246084424608464,246084424608464+1208282+0,Grand Central,798,1,,1,1,0
1,246084424608464,246084424608464+1211134+0,Poughkeepsie,897,0,,12,1,0
3,246084624608464,246084624608464+1204618+1,Harrison,1264,0,,16,1,1
3,246084624608464,246084624608464+1204756+0,Stamford,1330,0,,16,1,0
3,246084624608464,246084624608464+1204798+0,Stamford,1340,0,,16,1,0
3,246084624608464,246084624608464+1204845+1,Stamford,1358,0,,16,1,1
3,246084624608464,246084624608464+1204859+1,Stamford,1360,0,,16,1,1
3,246084624608464,246084624608464+1204869+1,Old Greenwich,1362,0,,16,1,1
3,246084624608464,246084624608464+1204892+0,Grand Central,1369,1,,5,1,0
3,246084624608464,246084624608464+1204910+1,Stamford,1374,0,,16,1,1
3,246084624608464,246084624608464+1204942+0,Stamford,1384,0,,16,1,0
3,246084624608464,246084624608464+1204951+0,Stamford,1386,0,,16,1,0
3,246084624608464,246084624608464+1204963+0,Stamford,1388,0,,16,1,0
3,246084624608464,246084624608464+1204973+0,Grand Central,1389,1,,5,1,0
